,sn,command,date,crash_time,report_time,arrival_time,response_time,route,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,fleet_operator,name_of_driver,dl_no,causes,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved
673,6,RS11.2,08/09/2019,1815,1820,1827,7,AKR - OWO,KM 2 ONYARUGBULEM JUNCTION,JTA 783 XA & NO NOS,CAR & BIKE,2 COM,V/WAGEN & BAJAJ,GOLF & BOXERS,,,,SPV,2,1,1,0,4,1,0,0,0,1,3,1,1,0,5
674,7,RS11.2,08/09/2019,2000,2005,2010,5,AKR - IPT,ROADBLOCK JUNCTION,SUA 924 XA,BIKE,COM,TVS,BIKE,,,,SLV & LOC,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2
675,8,RS11.2,13/09/2019,1145,1149,1155,6,AKR - OWO,KM 2 ONYARUGBULEM JUNCTION,FST 112 XX (HIT & RUN),TRL,COM,DAF,TRL,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
676,9,RS11.2,14/09/2019,1315,1332,1345,13,AKR - IPT,KM 7 IGBARA OKE,FG 430 V01 & NO NOS,2 TRK,GOV & COM,IVECO & MAN DIESEL,2 TRK,,,,SLV,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
677,10,RS11.2,15/09/2019,949,950,952,2,AKR - IPT,INFRONT OF FUTA NORTH GATE,AKR 164 VR,BIKE,COM,HONDA ,BIKE,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
678,11,RS11.2,20/09/2019,2105,2112,2120,8,AKR - OWO,INFRONT OF NNPC ,AT 784 AKR & XA 226 FSK,CAR & BUS,PVT & COM,HONDA & PGT,ACCORD & J5,,,,"DUI, SLV & SPV",5,2,0,0,7,0,0,0,0,0,5,2,0,0,7
679,12,RS11.2,22/09/2019,1855,1920,1930,10,AKR - OWO,OYIN BEFORE BOLORUNDURO,AGL 539 XL,BUS,COM,NISSAN,BUS,,,,SLV & LOC,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5
680,1,RS11.21,05/09/2019,710,715,725,10,ORE - LAG,KM 3 SHOWBOY,BDR 741 AS & NO NOS,CAR & TRL,PVT & COM,V/WAGEN & HOWO,PASSAT & TRL,,,,DGD,1,0,0,0,1,0,0,0,0,0,2,1,0,0,3
681,2,RS11.21,10/09/2019,800,840,900,20,ORE - LAG,KM 15 ASEJIRE BRIDGE,2 NO NOS,2 TRL,2 COM,DAF & BENZ,2 TRL,,,,DGD,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
682,3,RS11.21,11/09/2019,1240,1245,1300,15,ORE - LAG,KM 10 OMOTOSHO BRIDGE,RSH 351 XN,BUS,COM,TYT,SIENNA,,,,SPV,3,1,0,0,4,1,0,0,0,1,4,1,0,0,5
683,4,RS11.21,12/09/2019,1430,1440,1440,0,ORE - IJEBU ODE,KM 29 FROM ORE,KTP 608 RG,CAR,COM,V/WAGEN,VENTO,,,,TBT & SPV,2,1,0,0,3,2,0,0,0,2,4,1,0,0,5
684,5,RS11.21,16/09/2019,1350,1355,1400,5,ORE - LAG,KM 35 LEVANT CONST COMP,FEE 712 XA & KSF 834 XW,2 BUS,2 COM,VANETTE & TYT,BUS & HIACE,,,,SPV,2,0,0,0,2,0,0,0,0,0,12,5,2,2,21
685,6,RS11.21,17/09/2019,710,715,725,10,ORE - LAG,KM 46 ADEWUNLE AREA,AKL 930 YY & FGB 747 XA,BUS & TRL,2 COM,TYT & MAN DIESEL,HIACE & TRL,,,,SPV & WOV,2,3,2,0,7,3,2,0,0,5,6,5,2,0,13
686,1,RS11.22,06/09/2019,1513,1515,1517,2,OWO - IKR,KM 1 SCHOOL OF BLIND,2 NO NOS (HIT & RUN),TRL & BIKE,2 COM,MACK & BAJAJ,TRL & BOXERS,,,,SPV,0,0,0,0,0,0,1,0,0,1,3,1,0,0,4
687,2,RS11.22,09/09/2019,1730,1737,1748,11,OWO - T/SHIP,UJIMA JUNCTION IYERE,RSH 440 ZA & NO NOS,BUS & BIKE,2 COM,TYT & BAJAJ,SIENNA & BOXERS,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,6,3,0,0,9
688,3,RS11.22,11/09/2019,812,815,820,5,OWO - AKR,KM 10 AMURIN,AKR 135 YT & XA 818 NNT,2 CAR,2 COM,2 V/WAGEN,2 GOLF,,,,WOV & LOC,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5
689,4,RS11.22,11/09/2019,1951,1953,1955,2,OWO - IKR,1.5 KM BESIDE EBINCO PETROL STATION,JJJ 545 XL,TNK,COM,MAN DIESEL,TAN,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
690,5,RS11.22,11/09/2019,2355,2357,2359,2,OWO - AKR,KM 1.5 OPP JOF FARM,SMK 316 XR  & FNN 325 QA,TRK & BIKE,2 COM,DAF & DAYLONG,TRK & BIKE,,,,OBS,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
691,6,RS11.22,17/09/2019,2237,2245,2257,12,OWO - IKR,KM 18 AFTER AGO PANU,EA 363 AAA,BUS,COM,TYT,BUS,,,,DAD &  LOC,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
692,7,RS11.22,22/09/2019,1740,1751,1756,5,OWO - T/SHIP,KM 8 AFTER IYERE CENTRAL MOSQUE,AL 256 WWW & WWW 292 WT,CAR & BIKE,PVT & COM,V/WAGEN & BAJAJ,AUDI & BOXERS,,,,DGD,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
693,1,RS11.23,07/09/2019,1736,1743,1753,10,OKA - ISUA,KM 7 OKIA FROM OKA,DAL 849 XA,TRK,COM,MACK,TRK,,,,BFL,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3
694,2,RS11.23,16/09/2019,1820,1825,1830,5,IKR - AJOWA,KM 7 GREAT CORNERSTONE JUNCTION,KJA 879 ET & FST 906 XR,CAR & JEEP,2 PVT,TYT & MISTU,AVENSIS & L200,,,,BFL & SPV,1,0,0,0,1,0,0,0,0,0,2,1,0,0,3
695,3,RS11.23,20/09/2019,1150,1200,1210,10,OKA - AKUNGBA,KM 5 IWARO JUNCTION,2 NO NOS,2 TRK,COM & GOV,HOWO & MACK,2 TRK,,,,BFL,1,0,0,0,1,1,0,0,0,1,6,0,0,0,6
696,4,RS11.23,26/09/2019,2045,2055,2017,12,OKA - ISUA,OKIA BEND,KMC 75 XP,TRK,COM,MACK,TRK,,,,LOC,5,0,0,0,5,0,0,0,0,0,10,0,0,0,10
697,1,RS11.24,01/09/2019,1717,1719,1727,8,OND - ORE,KM 9 INDICO FROM IFE ROUNDABOUT,GGE 643 XP & FB 282 ABJ,BUS & CAR,COM & PVT,TYT & KIA,HIACE & CAR,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,3,0,0,6
698,2,RS11.24,01/09/2019,1654,1701,1711,10,OND - IFE,KM 11 PELE FROM IFE ROUNDABOUT,KTU 436 XW & NO NOS,BUS & BIKE,2 COM,TYT & BAJAJ,SIENNA & BOXERS,,,,SPV,3,0,0,0,3,0,0,0,0,0,6,3,0,0,9
699,3,RS11.24,10/09/2019,1042,1055,1108,13,OND - ORE,KM 12 GBAGBE FROM IFE ROUNDABOUT,USL 736 TP,CAR,PVT,TYT,PRIVIA,,,,SPV,5,1,0,0,6,0,0,0,0,0,5,2,0,0,7
700,4,RS11.24,16/09/2019,910,943,957,14,OND - AKR,KM6 AKINVIC HOTAL FROM IFE ROUNDABOUT,FFF 939 UL & EKY 603 FU,TRICYCLE & CAR,COM & PVT,TVS & LEXUS,TRICYCLE & RS350,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
701,5,RS11.24,21/09/2019,1730,1757,1811,14,OND - AKR,KM6 BAPTIST JUNCTION FROM IFE ROUNDABOUT,HIT & RUN,0,0,0,0,,,,SPV,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2
702,6,RS11.24,24/09/2019,810,843,857,10,OND - ORE,GBAGBE,LND 971 XW,BUS,COM,MAZDA,BUS,,,,SPV,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
703,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,2,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2,RS11.2,04/10/2019,508,540,555,15,AKR - T/SHIP,KM 3.6 OYEMEKUN ROAD CHAMPION JUNCTION,XM 985 AKR  & NO NOS,TRK  & CAR,COM & PVT,TATA & LEXUS,TRK & ES360,,,,SPV & LOC,2,0,0,0,2,2,1,0,0,3,4,1,0,0,5
706,3,RS11.2,05/10/2019,858,900,903,3,AKR - OND,KM 3 TOTAL FILLING STATION ONDO ROAD,QS 307 AKR & AMK 900 AA,BIKE & CAR,COM & PVT,BAJAJ & BENZ,BOXERS & C240,,,,SPV & LOC,1,1,0,0,2,0,0,0,0,0,2,1,0,0,3
707,4,RS11.2,09/10/2019,2233,2249,2305,16,AKR - IPT,IGBARA OKE SHASHA MARKET,2 NO NOS,TRL & BUS,2 COM,DAF & MAZDA,TRL & BUS,,,,SPV & LOC,2,0,0,0,2,1,1,0,0,2,4,1,0,0,5
708,5,RS11.2,12/10/2019,1415,1420,1426,6,AKR - OND,KM 5.2 OPP AYUS HOTEL ONDO ROAD,LSR 452 BG & KTP 312 XA,CAR & BUS,2 PVT,2 TYT,CAMRY & PICNIC,,,,UPD & SPV,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
709,6,RS11.2,23/10/2019,1600,1615,1630,15,AKR - IPT,ERO,NO NOS,CAR,PVT,BENZ,800,,,,TBT,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
710,1,RS11.21,08/10/2019,1705,1706,1715,9,ORE -  BEN,KM 23 NIFO,AYB 253 AH,BUS,COM,TYT,SIENNA,,,,SPV & LOC,0,1,0,0,1,0,0,0,0,0,5,1,0,0,6
711,2,RS11.21,10/10/2019,1335,1345,1352,7,ORE - LAG,KM 10 MTN MAST NIFO,AGB 141 YV,BUS,COM,TYT,HAICE,,,,TBT & LOC,5,0,2,1,8,0,1,0,0,1,10,5,2,1,18
712,3,RS11.21,20/10/2019,1245,1301,1314,13,ORE - LAG,AFTER NAROWI,AKU 03 YU & RU 526 FZE,BUS & TRK,2 COM,TYT & MARK,HAICE & TRK,,,,BFL,0,4,3,0,7,0,0,0,0,0,5,4,4,0,13
713,4,RS11.21,27/10/2019,1620,1625,1630,5,ORE - LAG,KM 5 MTN MAST ORE,691 XA,BUS,COM ,TYT,HAICE,,,,SPV,1,2,0,0,3,0,0,0,0,0,6,8,0,0,14
714,1,RS11.22,08/10/2019,918,941,953,12,OWO - AKR,BOLORUNDURO,GBL 06 XA & AKR 02 AG,TRK & CAR,COM & PVT,IVECO & TYT,TRK & COROLLA,,,,BRD,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8
715,2,RS11.22,11/10/2019,1832,1849,1900,11,OWO - AKR,KM 14 USO,RSD 480 XA,CAR,COM,NISSAN,SERENA,,,,TBT,2,1,0,0,3,0,0,0,0,0,4,2,0,0,6
716,3,RS11.22,17/10/2019,1300,1305,1310,5,OWO - IFON,KM 17 OYOYO VILLAGE,MRD 341 XA & BDG 330 AJ,2 BUS,2 COM,TYT & FIAT,HAICE & DUCATO,,,,SPV,15,0,0,0,15,3,0,0,0,3,18,0,0,0,18
717,4,RS11.22,17/10/2019,2110,2126,2137,11,OWO - AKR,KM 10 AMURIN,NO NOS & HIT & RUN,BIKE,COM,BAJAJ,BOXERS ,,,,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
718,5,RS11.22,19/10/2019,1120,1126,1136,10,OWO - AKR,KM 10 OPP VIO OFFICE,KSF 805 XS,BUS,COM,FOTON,BUS,,,,TBT,2,3,0,0,5,0,0,0,0,0,2,3,0,0,5
719,6,RS11.22,23/10/2019,740,740,753,8,OWO - AKR,KM 17 AMURIN,LSR 349 XY & XA 83 WNR,LUX BUS & TRL,2 COM,YUTONG & DAF,ZK612001 & TRL,,,,OBS & LOC,0,0,0,0,0,0,0,0,0,0,40,2,0,0,42
720,1,RS11.23,06/10/2019,1345,1400,1408,8,OKA - IWARO,KM6 FROM OKA,NO NOS,TRK,COM,HOWO,TRK,,,,BFL,1,0,0,0,1,0,1,0,0,1,2,0,0,0,2
721,2,RS11.23,19/10/2019,1115,1120,1132,12,OKA - AKUNGBA,KM 6 IWARO OKA,YKF 960 XA,TRK,COM,SHACMAN,TRK,,,,BFL,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2
722,3,RS11.23,21/10/2019,1450,1455,1510,15,IKR - ISUA,KM 5 UGBE JUNCTION GENERAL HOSPITAL JUNCTION,LSR 921 FP & NO NOS,CAR & BIKE,PVT & COM,TYT & JINCHENG,CAMRY & BIKE,,,,SPV,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2
723,4,RS11.23,23/10/2019,1230,1235,1241,6,IKR - ISUA,KM 5 UGBE JUNCTION GENERAL HOSPITAL JUNCTION,45W-75FG & NO NOS,JEEP &  BIKE,GOV  & COM,TYT & BAJAJ,LAND CRUISER & BOXERS,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
724,5,RS11.23,25/10/2019,815,818,828,10,IKR -  OWO,KM 10 AKUNGBA,SAG 330 XA,BUS,COM,TYT,HAICE,,,,BFL,5,0,0,0,5,0,0,0,0,0,18,1,0,0,19
725,1,RS11.24,01/10/2019,2045,2050,2059,9,OND - ORE,KM 17 IFE GARAGE,AKR 70 XB & NO NOS,P/UP & BIKE,"2 COM,",TYT & BAJAJ,DYNA & TVS,,,,SPV,2,0,0,0,2,1,0,0,0,1,7,0,0,0,7
726,2,RS11.24,02/10/2019,841,847,859,12,OND - ORE,KM 6 IFE GARAGE,"KTP 202 EN, NND 410 QB & NO NOS",2 BIKE & TRK,3 COM,2 BAJA  & DAF,2 BOXERS & TRK,,,,SPV,3,1,0,0,4,1,0,0,0,1,5,1,0,0,6
727,3,RS11.24,10/10/2019,741,751,804,13,OND -  IFE,KM 9 PELE ,NND 437 VJ,BIKE,COM,BAJAJ,BOXERS,,,,SPV,1,0,0,1,2,0,0,0,0,0,1,0,0,1,2
728,4,RS11.24,10/10/2019,308,332,348,16,OND - ORE,KM 14 AWOYAYA,KTU 706 BW,CAR,COM,SARON,GOLF,,,,SPV,1,1,0,0,2,3,2,0,0,5,3,4,1,0,8
729,5,RS11.24,20/10/2019,642,655,708,13,OND - AKR,KM 5 NEPA,HIT & RUN,0,0,0,0,,,,SPV,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2
730,6,RS11.24,20/10/2019,1941,1959,2008,9,OND - AKR,KM 10 AJILO,AKR 898 FW &  NND 635 QB,CAR & BIKE,PVT & COM,LEXUS & TVS,300 & HLX,,,,SPV,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
731,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1,RS11.2,03/12/2020,1245,1250,1255,5,AKR - OWO,500 M  TO THE OFFICE,BSA 60 PM & KEY 150 YE,2 BUS,2 COM,SHARON & TYT,BUS & SIENNA,,,,SPV & LOC,2,2,0,0,4,0,0,0,0,0,4,8,0,0,12
733,2,RS11.2,04/12/2020,1605,1625,1630,5,AKR - IPT,KM 1 ACCADE AREA,"GGE 564 GG, XB 645 JTA & FGB 66 XB",2 CAR & P/UP,PVT & 2 COM,LEXUS & 2 NISSAN,"350, CABSTAR & ALMERA",,,,"SPV ,LOC * MDV",0,0,0,0,0,0,0,0,0,0,6,2,0,0,8
734,3,RS11.2,20/12/2020,1620,1623,1626,3,AKR - IPT,KM 2 WESCO JUNCTION,LND 85 FP & XB 518 JTA,JEEP & CAR,2 PVT,LEXUS & NISSAN,JEEP & ALMERIA,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
735,4,RS11.2,22/12/2020,1340,1355,1410,15,AKR   OWO,KM  ELEYOWO ALONG AIRPORT,FUF 411 AH,CAR,PVT,TYT,CAMRY,,,,SLV  LOC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
736,5,RS11.2,29/12/2020,1130,1135,1150,15,AKR - OWO,KM 6 STONE WORKS,RSH 558 FY & BDG 512 AU,2 CAR,2 PVT,LEXUS & TYT,LS 460 & CAMRY,,,,SLV  LOC,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4
737,1,RS11.21,07/12/2020,1330,1334,1339,5,ORE - LAG,KM 30 OMOTOSO FROM TOLLGATE,AYB 549 YD,BUS & TRACTOR,2 COM,TYT,SIENNA,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,8,1,0,0,9
738,2,RS11.21,08/12/2020,430,435,440,5,ORE - LAG,KM 6 ONITEA  AREA,TGD 11 LG & AAA 868 XQ,BUS & TRK,GOV &COM,FIAT & VOLVO,BUS & TRK,,,,SPV,1,0,0,0,1,2,0,0,0,2,3,0,0,0,3
739,3,RS11.21,08/12/2020,1315,1318,1322,4,ORE - OND,KM 15 OMIFON,NO NOS & MEK 746 QJ,BUS & BIKE,2 COM,TYT & BAJAJ,SIENNA & BIKE,,,,SPV & LOC,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3
740,4,RS11.21,08/12/2020,1930,1930,1931,1,ORE - LAG,KM 10 ORE TOLL GATE,HIT & RUN,0,0,0,HIT & RUN,,,,SPV  & LOC,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
741,5,RS11.21,08/12/2020,1710,1715,1720,5,ORE - LAG,KM 40 ADOLAK FILLING STATION AJEBAMIDELE,EBJ 32 XA,CAR,COM,TYT,AVENSIS,,,,SPV,3,1,0,1,5,0,0,0,0,0,4,2,0,2,8
742,6,RS11.21,13/12/2020,830,845,900,15,ORE - LAG,KM 30 OMOTOSO FROM TOLLGATE,"KJA 636 CU, NO NOS & TTD 994 YA",CAR & 2 TRK,PVT & 2 COM,"TYT, DONGFENG & HOWO","COROLLA, 2TRK",,,,SPV & LOC,1,0,0,0,1,1,0,0,0,1,6,0,0,0,6
743,7,RS11.21,16/12/2020,545,547,550,13,ORE - BEN,TOLL GATE,SMK 969 XR,TRK,COM ,MARK,TRK,,,,SPV & LOC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
744,8,RS11.21,19/12/2020,1320,1330,1340,10,ORE - OND,KM 17 GIDANDAYO,SGB 252 XA & BEN 612 KF,2 BUS,2 COM,TYT & MAZDA,2 BUS,,,,SPV & LOC,3,0,0,0,3,0,0,0,0,0,5,1,0,0,6
745,9,RS11.21,20/12/2020,1450,1501,1507,6,ORE - OND,KM 14 SABO ODIGBO,APP 799 XD & EPE 504 GL,2 BUS,2 COM,TYT & KIA,HIACE &  BUS,,,,SPV & LOC,4,2,0,1,7,0,0,0,0,0,10,4,0,1,15
746,10,RS11.21,26/12/2020,710,725,735,10,ORE - LAG,KM 20 OMOTOSHO,NIL,TRK,COM,DAF,XF,,,,LOC,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
747,11,RS11.21,26/12/2020,605,725,735,10,ORE - LAG,KM 20 OMOTOSHO,SMK 889 XG,LUX BUS,COM,MARCOPOLO,BUS,,,,SPV & LOC,0,0,0,0,0,0,0,0,0,0,34,22,0,0,56
748,12,RS11.21,26/12/2020,1345,1355,1410,15,ORE - LAG,KM 10 GIDANDAYO ,XU 801 XD & GGE 892 XD,LUX BUS & TRL,2 COM,MARCOPOLO & M/BENZ,LUX BUS & TRL,,,,DGD,1,0,0,0,1,0,0,0,0,0,30,22,0,0,52
749,13,RS11.21,27/12/2020,630,650,700,10,ORE - LAG,KM 15 NAIRO WAY,AGL 787 FN,JEEP,PVT,TYT,4 RUNNER,,,,SPV & LOC,2,1,0,0,3,1,0,0,0,1,3,2,1,0,6
750,14,RS11.21,28/12/2020,605,850,852,2,ORE - LAG,KM 35 OMOTOSHO,"KJA 360 EW, EUN 114 AQ, LND 873 GA & FKJ 379 DG","CAR, BUS & 2 JEEP",4 PVT,3 TYT & HONDA,"CAMRY, SIENNA, HIGHLANDER & PILOT",,,,SPV & RTV,0,0,0,0,0,0,0,0,0,0,12,1,0,0,13
751,15,RS11.21,29/12/2020,1050,1052,1054,2,ORE - LAG,KM 10 TOLL GATE FRM INTERCHANGE,ATN 599 ZK & APP 151 FP,BUS & CAR,COM & PVT,2 TYT,HIACE & CAMRY,,,,SPV & LOC,0,0,0,0,0,0,0,0,0,0,11,4,0,0,15
752,1,RS11.22,02/12/2020,1457,1458,1500,2,OWO - IKR,KM2 OPP NIPCO FILLING STATION,"HIT & RUN, NO NOS",BUS & BIKE,2 COM,BUS & BAJAJ,BUS & BOXERS,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
753,2,RS11.22,05/12/2020,1438,1441,1446,5,OWO - AKR,KM 11 AMURIN ,AKR 854 YV & JJJ 570 GP,2 BUS,2 COM,2 TYT,PREVIA & SIENNA,,,,SPV & WOV,6,7,0,0,13,0,0,0,0,0,6,7,0,0,13
754,3,RS11.22,13/12/2020,1755,1758,1800,2,OWO - AKR,BEFORE FIRST GATE POLY,WWW 911 MW & MAPN 312 XA,P/UP & TRK,PVT & COM,TYT & BENZ,TACOMA & TRK,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,6,0,0,1,7
755,4,RS11.22,14/12/2020,1700,1706,1710,4,OWO - IFON,KM 5 BE4 ITA PELE JUNCTION,EKY 654 XK,CAR,PVT,TYT,PREVIA,,,,SLV,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
756,5,RS11.22,19/12/2020,1120,1130,1140,10,OWO - AKR,KM 10 OSOWO BE4 AMURIN JUNCTION,FGG 900 YQ,BUS,COM ,TYT,HIACE,,,,SLV,0,3,3,0,6,0,0,0,0,0,10,3,3,0,16
757,6,RS11.22,21/12/2020,1700,1710,1718,8,OWO - IDOANI,KM 20 AFTER IPELE,KWM 82 XA & BKP 45 LG,TRK & BUS,COM & GOV,DAF & TYT,TRK & HIACE,,,,SPV & LOC,2,2,1,2,7,0,0,0,0,0,5,7,4,3,19
758,7,RS11.22,28/12/2020,1121,1123,1128,5,OWO - IKR,KM 15 AFTER AGO PANU,KWL 39 BF & JHN 62 XA,CAR & BUS,PVT & COM,2 TYT,CAMRY & HIACE,,,,SPV & LOC,6,0,0,0,6,0,0,0,0,0,8,0,0,0,8
759,8,RS11.22,28/12/2020,1658,1700,1703,3,OWO - AKR,KM 5 AFTER POLY 1ST GATE JUNCTION,"MKA 42 ZE, KRD 755 YC & NO NOS",2 BUS & BIKE,3 COM,2 TYT & BOXERS,"HIACE, SIENNA & BAJAJ",,,,SPV & TBT,6,1,0,0,7,0,0,0,0,0,16,2,0,0,18
760,9,RS11.22,31/12/2020,750,753,803,10,OWO - AKR,KM 11 USO,BDG 454 BQ,CAR,PVT,TYT,CAMRY,,,,SPV & LOC,6,0,0,0,6,2,0,0,0,2,8,0,0,0,8
761,1,RS11.23,01/12/2020,1100,1105,1115,10,IKR - OWO,KM 10 AYEGUNLE OBA AKOKO,KJA 641 AV & NO NOS,2 CAR,2 PVT,TYT & V/WAGON,PICNIC & GOLF,,,,WOV,6,1,0,0,7,0,0,0,0,0,6,2,0,0,8
762,2,RS11.23,05/12/2020,1700,1705,1710,5,OKA ISUA,KM 1 FROM BASE,AKD 925 XU,TRK,COM,BENZ,TRK,,,,LOC,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
763,3,RS11.23,11/12/2020,1600,1605,1615,10,IKR - OWO,KM 10 AAUA GATE AKUGBA,3 NO NOS,3 TRK,3 COM,3 DAF,3 TRK,,,,LOC & BFL,2,0,0,0,2,2,0,0,0,2,4,0,0,0,4
764,4,RS11.23,13/12/2020,1355,1357,1402,5,IKR - OWO,100M ECO BANK PLC IKARE,AKD 106 XZ & KAK 153 WZ,BUS & BIKE,2 COM,TYT & BOXERS,SIENNA & BAJAJ,,,,SPV,0,0,0,0,0,2,0,0,0,2,6,0,0,0,6
765,5,RS11.23,14/12/2020,1945,1948,2001,12,OKA - AKUNGBA,KM 3.5 IWARO OKA,XR 783 PHC,TRK,COM,DAF,TRK,,,,BFL,4,0,0,0,4,1,0,0,0,1,9,0,0,0,9
766,6,RS11.23,22/12/2020,1535,1537,1540,3,IKR - OWO,KM 2 AYEGUNLE OKA,AGL 338 YC,BUS,COM,TYT,HIACE,,,,SPV,2,1,0,0,3,0,0,0,0,0,5,2,0,0,7
767,7,RS11.23,22/12/2020,2125,2127,2130,3,IKR - AJOWA,KM 2 ROCKSEN HOTEL,KAK 528 WZ & NO NOS,2 BIKE,2 COM,2 BOXERS,2 BAJAJ,,,,SPV & LOC,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
768,8,RS11.23,23/12/2020,559,630,641,11,OKA - AKUNGBA,KM3.3 IWARO OKA,GGE 511 XX,TNK,COM,TNK,TNK,,,,BFL,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
769,9,RS11.23,30/12/2020,2200,2203,2210,7,IKR - OWO,KM 2 TOTAL FILLING STATION OKE RUWA,KRY 208 XA,TRK,COM,SINO TRK,TRK,,,,SPV,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
770,1,RS11.24,01/12/2020,1716,1726,1731,5,OND - AKR,KM 10 OWENA,SMK 818 ES ,CAR,PVT,TYT,COROLLA,,,,LOC,1,2,0,0,3,0,0,0,0,0,3,2,0,0,5
771,2,RS11.24,03/12/2020,1400,1400,1402,2,OND - ORE,KM 68 CATHOLIC JUNCTION,DA 333 SMK & A01 960 RS,CAR & P/UP,PVT & GOV,M/BENZ & INNOSON,CAR & P/UP,FRSC,,,SPV,1,0,0,0,1,0,0,0,0,0,4,0,0,0,4
772,3,RS11.24,09/12/2020,1010,1015,1020,5,OND - IFE,KM 1 OLORUNTELE AT OKEIGBO FROM MILITARY BASE,BDS 859 XB & QB 139 REL,BUS & BIKE,2 COM,MAZDA & BOXERS,L300 & BAJAJ,,,,WOV & DGD,2,1,0,0,3,1,0,0,0,1,3,10,0,0,13
773,4,RS11.24,16/12/2020,1537,1553,1554,11,OND - ORE,KM 10 LIYETU,APP 694 XH,TNK,COM,TNK,TNK,,,,LOC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
774,5,RS11.24,18/12/2020,1610,1615,1620,5,OND - ORE,KM 5 GBAGBE,GWL 156 XA & AGL 64 GP,BUS & CAR,COM & PVT,PGT & TYT,J5 & COROLLA,,,,DGD & LOC,2,0,0,0,2,0,0,0,0,0,11,0,0,0,11
775,6,RS11.24,21/12/2020,1220,1240,1245,5,OND - IFE,KM 5 PELE,AP 964 MUS & BDR 403 WE,TNK & BIKE,2 COM,BENZ & TVS,TNK & KING,,,,DGD & LOC,3,2,0,0,5,0,0,0,0,0,4,2,0,0,6
776,1,RS11.25,11/12/2020,1400,1410,1413,3,IFON - OWO,KM 8 OMI ALAFA ,NO NOS,TNK,COM,DAF,TNK,,,,MDV,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
777,2,RS11.25,26/12/2020,857,859,905,6,IFON - OWO,KM 12 AFTER ELEGBEKA,FGB 698 XA & XA 302 XXX,BUS & TRK,2 COM,TYT & MAN DIESEL,HIACE & TRK,,,,SPV,7,3,2,0,12,0,0,0,0,0,8,4,3,0,15
