key_0,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved,month,day,year,report_minus_crash,arrival_minus_crash,arrival_minus_report,no_automobile,hour,route:from,route:to,BDR,BFL,BRD,DAD,DGD,DOT,DUI,FEV,FQT,FTG,FTQ,LOC,LSV,MDV,OBS,OTH,OVL,ROB,ROV,RTV,RUN,SLV,SOS,SPV,TBT,TYB,UPD,WOT,WOV
229,KM2 DAY SPRING HOTEL,ABG 316 VP & JGB 573 WH,2 BIKE,2 COM,HERO DAWN & TVS,2 BIKE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,9,2017,840,1500,660,2,12,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,KM 22 OGO AJAYI OBA AKOKO,"KJA 851 XU, MUS 976 DA & LND 689 DK",TRL & 2 CAR,COM & 2 PVT,MARK & 2 TYT,TRL & 2 COROLLA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,10.0,4,22,2017,180,900,720,3,9,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,KM 1 OPP AKURE PARK,LSD 872 CZ,CAR,PVT,HONDA,ACCORD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,30,2017,180,360,180,1,8,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,KM 18 OKE - OKA,MSH 51 XA,BUS,COM,PGT,J5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,16,2017,39720,39900,180,1,1,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,KM 6 AFTER POLY 2ND GATE,JJJ 849 CF & WWW 148 AA,2 CAR,2 PVT,TYT & NISSAN,COROLLA & PRIMERA,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,4,8,2020,120,360,240,2,12,OWO,AKR,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2O M  WEMA BANK OPP FRSC BASE IKR,QX 10 AKD,BIKE,COM,HAOJUE,SUZUKI,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,5,2017,60,180,120,1,9,IKR,T/SHIP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,KM 1 ACCADE AREA,"GGE 564 GG, XB 645 JTA & FGB 66 XB",2 CAR & P/UP,PVT & 2 COM,LEXUS & 2 NISSAN,"350, CABSTAR & ALMERA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,4,12,2020,1200,1500,300,3,16,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
837,KM 3 FF JUNCTION,AJ 26 KTP & JK 155 APP,CAR & BIKE,PVT & COM,NISSAN& HAOJUE,PREMIER & ELEGANT,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,4,5,2020,300,900,600,2,19,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,KM 2 NYSC CAMP,HIT & RUN,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4,15,2017,180,420,240,0,18,IKR,ADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,KM 2 RAINBOW JUNT. OKE OGUN RD.,WWW 299 WX & WWW 164 QA,2 BIKE,2 COM,2 BAJAJ,2 BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,8,2018,0,60,60,2,12,OWO,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,KM 10 EMURE ULI,"LND 957 XB, LND 688 EE & 50V80 FG",2 BUS & JEEP ,2 PVT & GOV,3 TYT,"SIENNA, PRADO & COASTER",5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,14.0,4,5,2017,600,900,300,3,11,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,KM 2 SHAGARI VILLAGE,KJA 190 EF & BEN 922 XC,CAR & TRK,PVT &  COM,TYT & BENZ,CAMRY & TRK,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,4,8,2018,300,480,180,2,23,OWO,IFON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
843,KM 2 CATHDRAL WAY EDO LODGE JUNCTION OKE IJEBU,BDR 064 WZ,BIKE,COM,TVS,BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,3,2020,600,1200,600,1,23,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
833,KM 7 SEKENE MARKET,2 NO NOS,BIKE & CAR,COM & PVT,BAJAJ & TYT,BOXERS & CAMRY,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4,5,2020,120,300,180,2,15,OWO,AKR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,KM 12 IYANA,RLG 450 XA & NO NOS,BUS & TRK,2 COM,SUZUKI & ASTON 3POLE,CARRY BUS & TRK,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,4,17,2017,120,720,600,2,19,OND,IFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
152,KM 3 ISUADA JUCNT.,XG 254 KT & XC 470 BAU,TRK & BUS,2 COM,M/BENZ & FIAT,TRK & DUCATOMAXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4,6,2017,60,120,60,2,13,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,KM 22 ASEJIRE VILLAGE,XB 334 LEH & FKJ 473 XD,BUS & TRL,2 COM,TYT & MACK,HIACE & TRL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,6,2017,1200,2400,1200,2,9,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,KM 5 VALENTINO JUNCTION,KJA 544 DC,BUS,COM,TYT,SIENNA,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,4,23,2017,120,600,480,1,18,OND,IFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,KM 17 IWARO OKA HILL,AAA 289 QM,BIKE,COM,DAYLONG,BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,7,2017,240,480,240,1,16,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
871,KM 17 OPP CHANCERY HOTEL,WWW 340 WI,BIKE,COM,BAJAJ,BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,30,2020,780,1260,480,1,14,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,KM 02 IFE PARK R/ABOUT,NO NOS,TRK,COM,MARK,TRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,21,2017,3600,3720,120,1,5,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,KM 1 SURULERE,LBD 526 QE & HIT & RUN,BIKE,COM,BOXERS,BIKE,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4,9,2017,1500,2100,600,1,14,OND,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,KM 17 OLUWA BRIDGE,EPE 610 XL & APP 638 DC,TRL & CAR,2 COM,DAF & VOLVO,TRL @ AMBULANCE,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,4,7,2017,2340,2940,600,2,6,ORE,LAG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,KM 3 DIAMOND BANK,XB 733 BD,BUS,COM,MAZDA,EZ 300,3.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,4,21,2017,180,780,600,1,11,OND,T/SHIP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
671,KM 3.6 OYEMEKUN ROAD CHAMPION JUNCTION,XM 985 AKR  & NO NOS,TRK  & CAR,COM & PVT,TATA & LEXUS,TRK & ES360,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,5.0,4,10,2019,1920,2820,900,2,5,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417,OMALAFA,SMK 321 FE,BUS,PVT,TYT,SIENNA,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,11.0,5,24,2018,420,720,300,1,15,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
388,KM 1 GOMEZ AXIS,NO NOS & QH026 REE,TRK & BIKE,2 COM,BEDFORD & BAJAJ,TRK & BOXERS,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5,5,2018,720,1260,540,2,20,ORE,OND,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
829,"KM 7 OIFO FILLING STATION, OPP BENIN GARAGE",NO NOS & AKR 113 WL,CAR & BIKE,PVT & COM,TYT & TVS,COROLA & BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5,29,2020,300,600,300,2,15,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
386,KM 3 QUARTER GUARD AREA,FAR 475 XS & SGM 301 QE,TRK & BIKE,2 COM,FIT IN AUMAN & BIKE,TRK & BIKE,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,5,28,2018,300,600,300,2,14,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,KM 8 IPOGUN JUNCTION,AKR 344 AE & AGL 97 DR,2 CAR,2 COM,OPEL & TYT,CAR & COROLLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,10.0,5,26,2018,180,660,480,2,18,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383,"KM 7, ODEMSA ILARA MOKIN",EV 581 AAA,CAR,PVT,MAZDA,323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,21,2018,120,300,180,1,16,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
828,"KM 15 FIWASAYE, OPP IYEOMA PLAZA",NO NOS,TRK,COM,MARK,TIPPER,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5,22,2020,120,420,300,1,8,AKR,OWO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
827,KM 1 OPP ARCADE HOSTEL,HIT & RUN,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5,17,2020,420,780,360,0,21,AKR,IPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
826,"KM 6 AFTER NNPC MEGA STATION, DPPR AREA",FKJ 280 FF & LCL 434 WX,CAR & BIKE,PVT & COM,BENZ & TVS,4MATIC & BIKE,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5,17,2020,300,540,240,2,17,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
825,SEBI JUNCTION,WWW 783 XA,CAR,PVT,TYT,PREVIAL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5,17,2020,960,1260,300,1,14,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,KM 8 OBOTO,FE 948 LND & LR 181 KJA,2 CAR,2 PVT,2 TYT,2 COROLLA,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,5,8,2017,120,780,660,2,19,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
648,KM 3 SHOWBOY,BDR 741 AS & NO NOS,CAR & TRL,PVT & COM,V/WAGEN & HOWO,PASSAT & TRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5,9,2019,300,900,600,2,7,ORE,LAG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,KM 7 IGBATORO  RD OPP SCHL OF NURSING,KAA 99 AA & KJA 334 VT,CAR & BIKE,PVT & COM,NISSAN & TVS,ALMERA & BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5,9,2017,600,1020,420,2,10,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,IWARO HILL,MUN 102 ZA,TRK,COM,DAF,TRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,4,2020,600,1560,960,1,13,OKA,AKUNGBA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,KM 11 ADEYEMI COLLEGE OF EDUCATION,FKJ 272 EY,CAR,PVT,TYT,CAMRY,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,5,3,2018,1080,1380,300,1,11,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,KM 12 IGBADO,BDR 789 AA & EKY 935 AQ,JEEP & CAR,2 PVT,NISSAN & V/WAGEN,PATHFINDER & GOLF,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,5,29,2017,120,960,840,2,21,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143,KM 3 IFE R/ABOUT,APP 873 XJ ,BUS,COM,V/WAGEN,BUS,3.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,26.0,5,27,2017,120,480,360,1,5,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,KM 7 INDICO AXIS,PKM 246 XA & QZ 188 RE,TRL & BIKE,2 COM,DAF &  HAOJUE,TRL & SUZUKI,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5,23,2017,120,720,600,2,9,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
840,KM 2 SABO,"RMY 91 XA, EKY 635 GC, GGE 144 QF & XT 384 KSF","BUS, JEEP, TRICYCLE & TRK",PVT & 3 COM,"PGT, TYT, TVS & DAF","J5, RAV4, TRICYCLE &TRK",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,5,21,2020,300,600,300,4,17,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,KM 3 CAROSOJI,NO NOS,BUS,GOV,TYT,HIACE,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,9.0,5,4,2018,600,1320,720,1,14,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800,KM 5 OLUSEGUN OBASANJO  WAY OPP BTO HALL,REL 154 AA & WWW 718 AE ,2 CAR,2 PVT,TYT & HYUNDA,COROLLA & LANTRA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,6,2020,300,1500,1200,2,8,AKR,T/SHIP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
841,KM 10 PAGBE,"SMK 246 XR, REE 736 XA, KTP 482 RG, REL 311 DM,  LAR 555 YD  & no nos","3 CAR, TRL, TNK & BIKE",3 PVT & 3 COM,"DAF,V/WAGEN, 2 TYT, VOLVO & SUZUKI","95 ATI, GOLF, CAMRY, AVENSIS, TNK & HAOJUE",4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,14.0,5,28,2020,1500,2100,600,6,10,OND,ORE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,"T-JUNCT, IRUN",EMR 280 QR & ANG 82 XA,BIKE & CAR,2 COM,BOXER & NISSAN,BAJAJ & ALMERA,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,6.0,5,1,2019,480,960,480,2,17,IKR,ADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390,KM 2 BY SOKA BRIDGE,UNKNOWN (CAUGHT FIRE),BUS,COM,TYT,PICNIC,6.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,10.0,5,18,2018,900,1200,300,1,17,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
392,KM 3 ASOP BRIDGE,LND 421 XV,BUS,COM,TYT,SIENNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,10.0,5,23,2018,360,720,360,1,10,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
839,KM 13 GBADE, FGB 183 JN & GBA 429 WZ,CAR & BIKE,PVT & COM,NISSAN & BOXERS,PREMIER & BIKE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5,13,2020,300,900,600,2,16,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836,KM 20 BEFORE OSE BRIDGE,KSF 40 XU,BUS,COM,TYT,PICNIC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,5,29,2020,120,420,300,1,10,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
414,100M TO ARMY CHECK POINT,NO NOS & MUB 425 XA,JEEP & BUS,PVT & COM,RANGE ROVER & TYT,JEEP & HIACE,5.0,1.0,0.0,0.0,6.0,14.0,2.0,0.0,0.0,16.0,19.0,3.0,0.0,0.0,22.0,5,29,2018,300,900,600,2,13,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
413,0,FFF 370 WU & HIT & RUN,BIKE,COM,BOXERS,BAJAJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5,28,2018,240,1440,1200,1,14,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,KM 23 ROUND ABOUT,KEY 181 AA & FFN N425 XA,JEEP & CAR,PVT & COM,NISSAN & TYT,PATH FINDER & PREVIA,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,13.0,5,23,2018,360,960,600,2,13,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,KM 01 SEBI JUNCTION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5,7,2017,240,540,300,0,18,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
411,KM 21 OKIAH VALLEY,NSR 619 ZD,TRL,COM,DAF,TRL,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,5,23,2018,360,660,300,1,7,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,KM 12 ETIORO BEND,AZ 513 KUJ & AGL 865 XU,CAR & TRK,PVT & COM,PGT & MAN DIESEL,307 & TRK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,5,19,2018,240,720,480,2,12,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409,KM 29 AGO OKA BEND,"KTU 855 DN, TT 653 AAA & AKR 880 AG",3 BUS,3 PVT,2 TYT & HYUNDAI,HIACE & BUS,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5,19,2018,180,960,780,3,10,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408,KM 23 NNPC EPINMI,XA 431 KKR & AUY 98 XA,2 BUS,2 COM,2 TYT,2 HIACE,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,5,15,2018,480,1140,660,2,16,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407,KM 7 IRUN OGBAGI  GRAMMER SCHL,NO NOS,BIKE,COM,BOXERS,BAJAJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,14,2018,180,420,240,1,15,IKR,ADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
835,KM 6 TISCO FARM,12C229FG,JEEP,GOV,TYT,JEEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,5,19,2020,600,900,300,1,10,OWO,AKR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
168,KM 03  BABALOLA JUNCTION,"QV 606 MUS, SGM 724 WF & JTA 77 AA",2 BIKE & CAR,2 COM & PVT,"JINCHENG, BAJA & MAZDA",2 BIKE & 626,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,5,7,2017,300,600,300,3,12,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,KM 3 FIRST MOLAC,ABC 364 XA & AKR 143 AL,BUS & CAR,COM & PVT,TYT & HONDA,HIACE & ACCORD,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,5,23,2018,480,840,360,2,15,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,KM 3 OPP TECHNICAL SCHL OWO,BJK 817 QA,BIKE,COM,BOXERS,BIKE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,5,22,2018,480,780,300,1,21,OWO,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
